,DONOTIMPORT,JOURNAL,DATE,REVERSEDATE,DESCRIPTION,REFERENCE_NO,SOURCEENTITY,LINE_NO,ACCT_NO,LOCATION_ID,DEPT_ID,GLENTRY_CLASSID,GLENTRY_PROJECTID,DOCUMENT,MEMO,DEBIT,CREDIT,CURRENCY,EXCH_RATE_DATE,EXCH_RATE_TYPE_ID,EXCHANGE_RATE,GLENTRY_CUSTOMERID,GLENTRY_VENDORID,GLENTRY_EMPLOYEEID,GLENTRY_ITEMID,ALLOCATION_ID
ARB02421_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02421_EUR,,,,,425.0,,,,,,,,,
ARB02421_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02421_GBP,,,,675.0,,,,,,,,,,
ARB02421_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02421_USD,,,,119.19999999999982,,,,,,,,,,
ARB02429_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02429_CAD,,,,2366.0,,,,,,,,,,
ARB02429_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02429_EUR,,,,0.0,,,,,,,,,,
ARB02429_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02429_GBP,,,,8710.0,,,,,,,,,,
ARB02429_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02429_USD,,,,,19240.59999999999,,,,,,,,,
ARB02432_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02432_CAD,,,,5012.0,,,,,,,,,,
ARB02432_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02432_USD,,,,480.6,,,,,,,,,,
ARB02435_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02435_CAD,,,,,5720.0,,,,,,,,,
ARB02435_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02435_USD,,,,390.0,,,,,,,,,,
ARB02436_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02436_EUR,,,,0.0,,,,,,,,,,
ARB02436_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02436_GBP,,,,,3530.0,,,,,,,,,
ARB02436_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02436_USD,,,,,10607.199999999999,,,,,,,,,
ARB02445_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02445_USD,,,,,685.0,,,,,,,,,
ARB02447_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02447_CAD,,,,388.0,,,,,,,,,,
ARB02447_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02447_USD,,,,,560.0,,,,,,,,,
ARB02449_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02449_EUR,,,,0.0,,,,,,,,,,
ARB02449_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02449_GBP,,,,,490.0,,,,,,,,,
ARB02449_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02449_USD,,,,,15813.050000000001,,,,,,,,,
ARB02452_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02452_USD,,,,1070.0,,,,,,,,,,
ARB02454_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02454_EUR,,,,0.0,,,,,,,,,,
ARB02454_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02454_GBP,,,,1040.0,,,,,,,,,,
ARB02454_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02454_USD,,,,6569.399999999994,,,,,,,,,,
ARB02456_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02456_EUR,,,,0.0,,,,,,,,,,
ARB02456_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02456_GBP,,,,20.0,,,,,,,,,,
ARB02456_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02456_USD,,,,,8346.349999999999,,,,,,,,,
ARB02458_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02458_USD,,,,18390.6,,,,,,,,,,
ARB02463_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02463_USD,,,,603.9999999999927,,,,,,,,,,
ARB02473_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02473_EUR,,,,300.0,,,,,,,,,,
ARB02473_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02473_GBP,,,,1425.0,,,,,,,,,,
ARB02473_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02473_USD,,,,4670.0,,,,,,,,,,
ARB02476_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02476_EUR,,,,,1250.0,,,,,,,,,
ARB02476_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02476_GBP,,,,72812.5,,,,,,,,,,
ARB02476_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02476_USD,,,,,316540.0,,,,,,,,,
ARB02477_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02477_CAD,,,,,362.0,,,,,,,,,
ARB02477_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02477_USD,,,,760.0,,,,,,,,,,
ARB02479_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02479_CAD,,,,194.0,,,,,,,,,,
ARB02479_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02479_USD,,,,,939.1999999999971,,,,,,,,,
ARB02480_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02480_CAD,,,,3786.0,,,,,,,,,,
ARB02480_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02480_USD,,,,,7540.0,,,,,,,,,
ARB02481_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02481_CAD,,,,,2978.0,,,,,,,,,
ARB02481_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02481_USD,,,,,800.0,,,,,,,,,
ARB02482_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02482_CAD,,,,,362.0,,,,,,,,,
ARB02482_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02482_USD,,,,0.0,,,,,,,,,,
ARB02483_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02483_CAD,,,,,5616.0,,,,,,,,,
ARB02483_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02483_USD,,,,,1040.0,,,,,,,,,
ARB02484_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02484_CAD,,,,18036.0,,,,,,,,,,
ARB02484_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02484_EUR,,,,0.0,,,,,,,,,,
ARB02484_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02484_GBP,,,,,100.0,,,,,,,,,
ARB02484_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02484_USD,,,,26800.0,,,,,,,,,,
ARB02485_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02485_EUR,,,,0.0,,,,,,,,,,
ARB02485_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02485_GBP,,,,,4960.0,,,,,,,,,
ARB02485_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02485_USD,,,,,22398.15,,,,,,,,,
ARB02488_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02488_USD,,,,,18345.0,,,,,,,,,
ARB02491_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02491_CAD,,,,,258.0,,,,,,,,,
ARB02491_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02491_EUR,,,,0.0,,,,,,,,,,
ARB02491_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02491_GBP,,,,,1660.0,,,,,,,,,
ARB02491_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB02491_USD,,,,1969.45,,,,,,,,,,
ARB03003_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03003_USD,,,,12800.0,,,,,,,,,,
ARB03022_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03022_USD,,,,,78965.0,,,,,,,,,
ARB03032_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03032_USD,,,,,1006.25,,,,,,,,,
ARB03033_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03033_USD,,,,,5512.5,,,,,,,,,
ARB03035_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03035_USD,,,,,80.25,,,,,,,,,
ARB03037_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03037_USD,,,,,60876.01,,,,,,,,,
ARB03038_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03038_USD,,,,,10250.0,,,,,,,,,
ARB03042_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03042_USD,,,,428.8399999999999,,,,,,,,,,
ARB03043_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03043_USD,,,,,247.25000000000182,,,,,,,,,
ARB03046_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03046_USD,,,,,1379.5299999999988,,,,,,,,,
ARB03052_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03052_USD,,,,,19430.1,,,,,,,,,
ARB03057_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03057_USD,,,,0.0,,,,,,,,,,
ARB03060_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03060_USD,,,,135598.75,,,,,,,,,,
ARB03062_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03062_USD,,,,,118055.0,,,,,,,,,
ARB03064_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03064_USD,,,,,4570.0,,,,,,,,,
ARB03065_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03065_USD,,,,,67225.0,,,,,,,,,
ARB03072_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03072_USD,,,,,12825.0,,,,,,,,,
ARB03073_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03073_USD,,,,,26453.78,,,,,,,,,
ARB03078_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03078_USD,,,,,14990.0,,,,,,,,,
ARB03079_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03079_USD,,,,76352.0,,,,,,,,,,
ARB03080_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03080_USD,,,,67320.0,,,,,,,,,,
ARB03084_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03084_USD,,,,,3438.54,,,,,,,,,
ARB03088_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03088_USD,,,,,940.0,,,,,,,,,
ARB03090_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03090_USD,,,,12922.0,,,,,,,,,,
ARB03093_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03093_USD,,,,4572.5,,,,,,,,,,
ARB03096_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03096_USD,,,,48.75,,,,,,,,,,
ARB03100_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03100_USD,,,,,230.0,,,,,,,,,
ARB03102_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03102_USD,,,,12257.0,,,,,,,,,,
ARB03103_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03103_USD,,,,,23920.900000000023,,,,,,,,,
ARB03104_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03104_USD,,,,,9092.5,,,,,,,,,
ARB03105_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03105_USD,,,,154768.55,,,,,,,,,,
ARB03106_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03106_USD,,,,76939.25999999995,,,,,,,,,,
ARB03107_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03107_USD,,,,,148962.5,,,,,,,,,
ARB03108_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03108_USD,,,,,128691.80000000005,,,,,,,,,
ARB03109_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03109_USD,,,,243789.0,,,,,,,,,,
ARB03110_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03110_USD,,,,41977.5,,,,,,,,,,
ARB03112_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03112_USD,,,,,18887.3,,,,,,,,,
ARB03113_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03113_USD,,,,8003.690000000001,,,,,,,,,,
ARB03115_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03115_USD,,,,0.0,,,,,,,,,,
ARB03116_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03116_USD,,,,5631.0,,,,,,,,,,
ARB03122_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03122_USD,,,,,10918.5,,,,,,,,,
ARB03125_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03125_USD,,,,18397.5,,,,,,,,,,
ARB03133_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03133_USD,,,,,40777.399999999965,,,,,,,,,
ARB03134_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03134_USD,,,,,1907.5,,,,,,,,,
ARB03136_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03136_USD,,,,,730.0,,,,,,,,,
ARB03139_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03139_USD,,,,169612.5,,,,,,,,,,
ARB03141_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03141_USD,,,,15881.960000000001,,,,,,,,,,
ARB03142_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03142_USD,,,,7580.200000000004,,,,,,,,,,
ARB03143_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03143_USD,,,,6737.899999999994,,,,,,,,,,
ARB03144_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03144_USD,,,,,3769.0,,,,,,,,,
ARB03146_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03146_USD,,,,,4927.5,,,,,,,,,
ARB03154_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03154_USD,,,,,395.86,,,,,,,,,
ARB03156_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03156_USD,,,,,5495.3099999999995,,,,,,,,,
ARB03157_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03157_USD,,,,,50.580000000001746,,,,,,,,,
ARB03159_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03159_USD,,,,,2209.189999999995,,,,,,,,,
ARB03168_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03168_USD,,,,3833.5,,,,,,,,,,
ARB03174_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03174_USD,,,,,2681.829999999998,,,,,,,,,
ARB03175_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03175_USD,,,,,1347.8100000000013,,,,,,,,,
ARB03176_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03176_USD,,,,,2238.24000000002,,,,,,,,,
ARB03185_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03185_USD,,,,,1487.5,,,,,,,,,
ARB03192_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03192_USD,,,,,664.5,,,,,,,,,
ARB03360_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03360_EUR,,,,,181475.0,,,,,,,,,
ARB03360_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03360_GBP,,,,,128487.5,,,,,,,,,
ARB03362_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03362_EUR,,,,10925.0,,,,,,,,,,
ARB03362_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03362_GBP,,,,,7525.0,,,,,,,,,
ARB03362_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03362_USD,,,,,37800.0,,,,,,,,,
ARB03364_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03364_EUR,,,,0.0,,,,,,,,,,
ARB03364_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03364_GBP,,,,0.0,,,,,,,,,,
ARB03372_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03372_USD,,,,,1315.2,,,,,,,,,
ARB03373_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03373_USD,,,,146.7,,,,,,,,,,
ARB03378_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03378_USD,,,,,38130.0,,,,,,,,,
ARB03400_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03400_EUR,,,,0.0,,,,,,,,,,
ARB03400_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03400_GBP,,,,,690.0,,,,,,,,,
ARB03400_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03400_USD,,,,4398.75,,,,,,,,,,
ARB03402_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03402_EUR,,,,0.0,,,,,,,,,,
ARB03402_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03402_GBP,,,,100.0,,,,,,,,,,
ARB03402_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03402_USD,,,,225.59999999999854,,,,,,,,,,
ARB03403_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03403_CAD,,,,,5844.0,,,,,,,,,
ARB03403_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03403_USD,,,,,27704.2,,,,,,,,,
ARB03404_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03404_CAD,,,,,84.0,,,,,,,,,
ARB03404_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03404_EUR,,,,0.0,,,,,,,,,,
ARB03404_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03404_GBP,,,,,180.0,,,,,,,,,
ARB03404_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03404_USD,,,,,4178.899999999998,,,,,,,,,
ARB03405_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03405_CAD,,,,686.0,,,,,,,,,,
ARB03405_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03405_EUR,,,,0.0,,,,,,,,,,
ARB03405_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03405_GBP,,,,,16050.0,,,,,,,,,
ARB03405_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03405_USD,,,,,161224.5,,,,,,,,,
ARB03406_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03406_CAD,,,,4616.0,,,,,,,,,,
ARB03406_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03406_EUR,,,,0.0,,,,,,,,,,
ARB03406_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03406_GBP,,,,4040.0,,,,,,,,,,
ARB03406_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03406_USD,,,,,18752.559999999998,,,,,,,,,
ARB03407_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03407_USD,,,,,40050.0,,,,,,,,,
ARB03408_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03408_CAD,,,,6472.0,,,,,,,,,,
ARB03408_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03408_EUR,,,,0.0,,,,,,,,,,
ARB03408_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03408_GBP,,,,,710.0,,,,,,,,,
ARB03408_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03408_USD,,,,,500920.25,,,,,,,,,
ARB03409_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03409_EUR,,,,0.0,,,,,,,,,,
ARB03409_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03409_GBP,,,,,5000.0,,,,,,,,,
ARB03409_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03409_USD,,,,,21678.6,,,,,,,,,
ARB03410_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03410_USD,,,,,96050.0,,,,,,,,,
ARB03412_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03412_EUR,,,,0.0,,,,,,,,,,
ARB03412_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03412_GBP,,,,0.0,,,,,,,,,,
ARB03412_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03412_USD,,,,,42856.200000000004,,,,,,,,,
ARB03413_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03413_USD,,,,,1350.0,,,,,,,,,
ARB03422_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03422_CAD,,,,,1550.0,,,,,,,,,
ARB03422_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03422_USD,,,,,1921.25,,,,,,,,,
ARB03427_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03427_USD,,,,,22.400000000000006,,,,,,,,,
ARB03433_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03433_EUR,,,,0.0,,,,,,,,,,
ARB03433_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03433_GBP,,,,,200.0,,,,,,,,,
ARB03433_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03433_USD,,,,,10582.05,,,,,,,,,
ARB03434_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03434_USD,,,,,2498.7999999999997,,,,,,,,,
ARB03435_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03435_USD,,,,,305.0,,,,,,,,,
ARB03436_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03436_CAD,,,,,970.0,,,,,,,,,
ARB03436_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03436_EUR,,,,0.0,,,,,,,,,,
ARB03436_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03436_GBP,,,,460.0,,,,,,,,,,
ARB03436_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03436_USD,,,,,3168.0,,,,,,,,,
ARB03439_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03439_USD,,,,,119592.5,,,,,,,,,
ARB03441_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03441_EUR,,,,875.0,,,,,,,,,,
ARB03441_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03441_GBP,,,,625.0,,,,,,,,,,
ARB03442_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03442_USD,,,,,3945.0,,,,,,,,,
ARB03443_CAD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03443_CAD,,,,908.0,,,,,,,,,,
ARB03443_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03443_EUR,,,,0.0,,,,,,,,,,
ARB03443_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03443_GBP,,,,,500.0,,,,,,,,,
ARB03443_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03443_USD,,,,,8945.0,,,,,,,,,
ARB03446_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03446_EUR,,,,0.0,,,,,,,,,,
ARB03446_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03446_GBP,,,,,680.0,,,,,,,,,
ARB03446_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03446_USD,,,,,848.0999999999999,,,,,,,,,
ARB03454_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03454_EUR,,,,125.0,,,,,,,,,,
ARB03454_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03454_GBP,,,,0.0,,,,,,,,,,
ARB03454_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03454_USD,,,,,990.0,,,,,,,,,
ARB03457_EUR,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03457_EUR,,,,,887.5,,,,,,,,,
ARB03457_GBP,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03457_GBP,,,,375.0,,,,,,,,,,
ARB03457_USD,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03457_USD,,,,,1106.6000000000004,,,,,,,,,
ARB03459_CHF,,,,,"Wedbush_Trading gain (loss), net_20260529",,,,40050,,,ARB03459_CHF,,,,687.5,,,,,,,,,,
